feature,avg_mae
X1_254207127,0.005764883342878149
X6_157533345,0.0055452581702918205
X3_7384116,0.005156757394557693
X13_38233628,0.005121849771329007
X10_53303088,0.0050708021213598485
X1_234239835,0.004901080981391082
X4_11068452,0.0048947933008995715
X17_31457862,0.004855465503488225
X6_156836652,0.00483245911026222
X10_18272849,0.004802847948673723
X16_66911346,0.004664970991758262
X6_133185154,0.0046601446577278615
X8_15877735,0.004648225901058449
X14_125264549,0.004639682651861052
X15_17671133,0.004607850728720097
X8_127695792,0.004467671290745885
X15_7623744,0.004464746791784789
X5_86398530,0.004461158557963696
X1_193496717,0.004436790399694342
X14_126495169,0.004404824228717738
X14_40929012,0.004358444797540998
X7_92111470,0.004340343462052797
X1_7492224,0.004326317191859916
X17_4182741,0.004286567071370364
X16_21282821,0.004277550999373786
X10_56673503,0.004254594291272686
X17_34780416,0.004231204250441293
X3_9686831,0.0042224083321792585
X1_258121671,0.004216987356739238
X14_125917150,0.004189201676009897
X3_5954017,0.004142381022805259
X2_141844977,0.004119288809521912
X14_124274895,0.0041129802570673245
X1_5944035,0.004104814126782912
X17_31981950,0.004102444508210647
X16_21461115,0.004101226403583599
X6_146221276,0.004095336473093047
X9_16182339,0.004087163452824365
X1_8119410,0.004077841769695639
X5_68563062,0.004065133809904629
X15_42771198,0.00406314150610784
X12_33866115,0.004050802495054713
X6_146982596,0.004049645994878325
X16_21862437,0.00404018290622407
X1_254874862,0.004037995408235772
X12_8451327,0.004035816266062064
X5_87362516,0.004028316693078097
X5_61334995,0.003965766433778296
X5_88525244,0.003955619346354767
X16_21238717,0.0039501117213498966
X13_142842335,0.003946066035424526
X7_113568204,0.003944733250085557
X5_45613387,0.003938072526588385
X13_200526360,0.0039375139095988295
X15_33773043,0.003909455014894914
X14_40880171,0.003849835684659032
X13_192648811,0.003847058598536501
X9_123877358,0.003846360176068788
X6_148232391,0.00381510413143226
X14_130349040,0.0037958591030209233
X1_79329088,0.003787568188372757
X2_151162827,0.003745242229275475
X15_94693486,0.0037440299368241016
X5_28757500,0.0037337619415919606
X17_48503156,0.003731139150897544
X8_109871322,0.0037298429756151726
X9_9268486,0.003727133239585599
X17_31478463,0.003721324583168263
X17_48380503,0.0037196885880354112
X13_34456191,0.0037068992738337426
X15_88361297,0.0037050065814307237
X13_193308872,0.0036938075504507955
X7_5771194,0.003679848372128704
X15_121526302,0.0036611040631810694
X3_56429533,0.0036449809873647493
X14_5651597,0.003638203885949536
X16_21525947,0.003632287963555108
X15_126216067,0.003623566631173412
X16_21349727,0.003620557289403633
X13_152416856,0.0036191559668087713
X9_85368182,0.003617590256751676
